genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG001	i23S3.sorted.bam	i30SM01.sorted.bam	0.9739220367860094	2219359	11601	5841	0.9973681590044693	0.99477281503353	0.9423985705374625
MAG001	i23S3.sorted.bam	i32S2.sorted.bam	0.97561153222927	2250044	1422	132	0.9999413344805702	0.9993680123588694	0.9554282336685476
MAG001	i23S3.sorted.bam	i32S3.sorted.bam	0.9761038431759659	2249399	2167	129	0.9999426513482046	0.9990366315624751	0.9551543495975178
MAG001	i23S3.sorted.bam	i32SM01.sorted.bam	0.9794867373471827	2231472	9231	280	0.9998745222884267	0.9958632687302372	0.9475420709287558
MAG001	i25S3.sorted.bam	i25SM01.sorted.bam	0.8539140296981368	1912745	15080	8248	0.9956878726646783	0.9921160426507454	0.8122021510727551
MAG001	i25S3.sorted.bam	i28S3.sorted.bam	0.7503716074683623	1667554	14404	9103	0.9945411063149979	0.9913621987653773	0.7080875630729538
MAG001	i25S3.sorted.bam	i30SM01.sorted.bam	0.9260640735625831	2099204	18059	11764	0.9943959710442625	0.9913972153254281	0.8913775774295747
MAG001	i25S3.sorted.bam	i32S2.sorted.bam	0.9222636180473424	2115121	20018	7173	0.9966087046556674	0.9905357660389169	0.8981363569002437
MAG001	i25S3.sorted.bam	i32S3.sorted.bam	0.9226352646647242	2115054	19863	7687	0.9963655774273376	0.990608750414883	0.8981079069269741
MAG001	i25S3.sorted.bam	i32SM01.sorted.bam	0.9266297920840648	2106192	17422	7928	0.9962358607382423	0.9917281995183725	0.8943448671789643
MAG001	i25SM01.sorted.bam	i28S3.sorted.bam	0.727370080898212	1604862	5895	4639	0.9971094087840574	0.9963267869760765	0.6814668806217891
MAG001	i25SM01.sorted.bam	i30SM01.sorted.bam	0.8952552493874227	2032633	7555	5793	0.9971500019924896	0.9962831460475157	0.8631097689140306
MAG001	i25SM01.sorted.bam	i32S2.sorted.bam	0.8924670052075526	2050682	12010	2002	0.9990237394193736	0.9941434118015372	0.8707738520117316
MAG001	i25SM01.sorted.bam	i32S3.sorted.bam	0.8927764544922364	2050522	11454	2292	0.9988822358404348	0.9944141052863612	0.8707059117770575
MAG001	i25SM01.sorted.bam	i32SM01.sorted.bam	0.8955677036536838	2038108	7094	2687	0.9986816204048068	0.9965193208603274	0.8654345988192836
MAG001	i28S3.sorted.bam	i30SM01.sorted.bam	0.7710049837463948	1750988	6119	5660	0.9967675392407029	0.9965054015218836	0.7435158476966774
MAG001	i28S3.sorted.bam	i32S2.sorted.bam	0.7688474206550312	1766613	8991	1673	0.9990529901002653	0.9949106001144563	0.7501506362390664
MAG001	i28S3.sorted.bam	i32S3.sorted.bam	0.769056455035267	1766401	8488	1686	0.9990455168447029	0.9951947490971755	0.7500606154281233
MAG001	i28S3.sorted.bam	i32SM01.sorted.bam	0.7734519299185667	1759668	5126	2178	0.9987622665184569	0.9970869504929339	0.7472016054277454
MAG001	i30SM01.sorted.bam	i32S2.sorted.bam	0.9827567079950155	2258158	11570	1612	0.9992861438393593	0.9948763549760469	0.958873652819456
MAG001	i30SM01.sorted.bam	i32S3.sorted.bam	0.9831460859065695	2258088	10764	1868	0.9991727514605276	0.9952331352896787	0.9588439289667862
MAG001	i30SM01.sorted.bam	i32SM01.sorted.bam	0.9828678762392273	2243610	6766	2561	0.9988585360200748	0.9969843243701	0.9526961869817169
MAG001	i32S2.sorted.bam	i32S3.sorted.bam	0.9981044256269787	2315672	1675	3	0.9999987044797364	0.9992766678527875	0.9832956194259814
MAG001	i32S2.sorted.bam	i32SM01.sorted.bam	0.9855418558453142	2269553	9023	22	0.9999903064612282	0.9960243272573939	0.9637122714076495
MAG001	i32S3.sorted.bam	i32SM01.sorted.bam	0.9858919204845294	2269180	8502	51	0.9999775249208965	0.9962532721071048	0.9635538857355656
MAG002	i02S3.sorted.bam	i07SM06.sorted.bam	0.8736586940250581	3390418	32185	25894	0.9923625936388965	0.9905070702196602	0.7697434141698876
MAG002	i02S3.sorted.bam	i07SM12.sorted.bam	0.9016415382126653	3560762	9072	3198	0.9991018776318102	0.9974522307303886	0.8084174573537531
MAG002	i02S3.sorted.bam	i10SM12.sorted.bam	0.8344779433529775	3197464	37573	30797	0.9903683043812221	0.9882491249315082	0.7259361105460463
MAG002	i02S3.sorted.bam	i14SM06.sorted.bam	0.8472402399074478	3280098	41952	33108	0.9899063991380745	0.9872101382336748	0.7446969174101304
MAG002	i02S3.sorted.bam	i16SM01.sorted.bam	0.8507954537050835	3271018	36128	14949	0.9954298631190657	0.9889551203937123	0.7426354399755892
MAG002	i02S3.sorted.bam	i16SM12.sorted.bam	0.8524183483195249	3310884	41606	34294	0.9896420412192031	0.987433567591012	0.7516864156810322
MAG002	i02S3.sorted.bam	i18SM06.sorted.bam	0.8494232312175652	3263324	39123	32480	0.9900469582548347	0.9880113038116963	0.7408886329952632
MAG002	i02S3.sorted.bam	i18SM12.sorted.bam	0.8495327588205465	3275003	40155	33335	0.9898213833697251	0.9877389425292129	0.7435401742901979
MAG002	i02S3.sorted.bam	i22SM12.sorted.bam	0.8416623027304141	3266045	38243	31658	0.9903069308598014	0.9882907308380625	0.7415063951207462
MAG002	i02S3.sorted.bam	i25SM12.sorted.bam	0.8443920435169645	3276374	36662	29818	0.9908990853913503	0.9888101907779759	0.7438514392200168
MAG002	i02S3.sorted.bam	i29SM01.sorted.bam	0.8392288606395121	3576090	30894	23662	0.9933832761479716	0.9913609556806456	0.8118974492168202
MAG002	i02S3.sorted.bam	i29SM12.sorted.bam	0.730546010395124	3002579	26226	20038	0.9933264037349225	0.9912655087509771	0.6816904024149255
MAG002	i02S3.sorted.bam	i31SM12.sorted.bam	0.8442876155624119	3248019	34880	28445	0.991242354185736	0.98926114656349	0.7374138629362704
MAG002	i07SM06.sorted.bam	i07SM12.sorted.bam	0.9549450694116423	3745938	31993	637	0.9998299491342355	0.9914592820276257	0.8504588830606492
MAG002	i07SM06.sorted.bam	i10SM12.sorted.bam	0.8852755974209595	3386626	41308	39868	0.9882278113969479	0.9878026094407827	0.7688824976025108
MAG002	i07SM06.sorted.bam	i14SM06.sorted.bam	0.8893810042350045	3448975	45328	42670	0.9876282083807508	0.9868575446328257	0.783037900308041
MAG002	i07SM06.sorted.bam	i16SM01.sorted.bam	0.8905898188712131	3433541	39979	22028	0.993584465716297	0.9883563353401051	0.7795338427392403
MAG002	i07SM06.sorted.bam	i16SM12.sorted.bam	0.9027925536003607	3496313	45038	43962	0.9874261829532996	0.9871184301863134	0.7937852812327454
MAG002	i07SM06.sorted.bam	i18SM06.sorted.bam	0.8920732807863787	3434015	42249	41588	0.9878893947755033	0.9876969087205502	0.7796414573101624
MAG002	i07SM06.sorted.bam	i18SM12.sorted.bam	0.8947152532779812	3448282	43585	42780	0.9875938220829967	0.9873603724985369	0.7828805650809334
MAG002	i07SM06.sorted.bam	i22SM12.sorted.bam	0.896823919314842	3473753	42672	41828	0.987958844511973	0.9877158796264444	0.7886633725407574
MAG002	i07SM06.sorted.bam	i25SM12.sorted.bam	0.8988649859943205	3483373	37947	36965	0.9893881591204846	0.9891062484551612	0.7908474488535643
MAG002	i07SM06.sorted.bam	i29SM01.sorted.bam	0.887936627969012	3749660	37127	36392	0.990294586709195	0.990098568936917	0.8513039071808434
MAG002	i07SM06.sorted.bam	i29SM12.sorted.bam	0.7605556232034526	3137054	31229	30305	0.9903396626261454	0.9900451187642929	0.7122209286274738
MAG002	i07SM06.sorted.bam	i31SM12.sorted.bam	0.8956399631685166	3438376	38877	38396	0.9888331002775729	0.9886932086543182	0.7806315567696376
MAG002	i07SM12.sorted.bam	i10SM12.sorted.bam	0.8738827344926211	3453215	43019	25718	0.9925524475018208	0.9875423337382699	0.7840005285373863
MAG002	i07SM12.sorted.bam	i14SM06.sorted.bam	0.8878383731630651	3551810	46893	28893	0.9918652743249217	0.9867974356736424	0.80638504039406
MAG002	i07SM12.sorted.bam	i16SM01.sorted.bam	0.8928259451625196	3541449	40703	11564	0.9967346699048892	0.9885066818694833	0.8040327311760774
MAG002	i07SM12.sorted.bam	i16SM12.sorted.bam	0.9053109665729542	3603363	47403	29887	0.9917058037172497	0.9868447891594602	0.8180893736741158
MAG002	i07SM12.sorted.bam	i18SM06.sorted.bam	0.8833613452042537	3506372	43551	26966	0.9923094298037972	0.9875794696056208	0.7960690258928831
MAG002	i07SM12.sorted.bam	i18SM12.sorted.bam	0.8865307403803662	3523302	45210	28131	0.9920157284274808	0.9871682870216631	0.7999127277614716
MAG002	i07SM12.sorted.bam	i22SM12.sorted.bam	0.8880106530032242	3553603	43427	27260	0.992328912374286	0.9877794452559838	0.806792114076894
MAG002	i07SM12.sorted.bam	i25SM12.sorted.bam	0.8830899352831835	3526582	40114	22307	0.9936746118479592	0.9886252467686842	0.8006574024294557
MAG002	i07SM12.sorted.bam	i29SM01.sorted.bam	0.918099486745912	3967475	35716	20232	0.9949005349750156	0.9909978008683105	0.9007555269390601
MAG002	i07SM12.sorted.bam	i29SM12.sorted.bam	0.7831245078980599	3315838	29858	16661	0.9949753275039371	0.9909953381317181	0.7528111468716399
MAG002	i07SM12.sorted.bam	i31SM12.sorted.bam	0.8823284667430552	3511474	39313	23669	0.9932595257717984	0.9888044166068153	0.7972273582575339
MAG002	i10SM12.sorted.bam	i14SM06.sorted.bam	0.9014057342384814	3376726	47674	43892	0.9870016104356705	0.9858815906295032	0.7666348515009735
MAG002	i10SM12.sorted.bam	i16SM01.sorted.bam	0.874161813100388	3292086	41837	24336	0.9926077265296228	0.9872916442644573	0.7474186125076284
MAG002	i10SM12.sorted.bam	i16SM12.sorted.bam	0.8890763103565932	3357179	48126	46021	0.9862917646035555	0.9856647500773715	0.762196999142716
MAG002	i10SM12.sorted.bam	i18SM06.sorted.bam	0.8977975337630759	3344177	38316	36535	0.989075039987417	0.9885424724827663	0.7592450905960303
MAG002	i10SM12.sorted.bam	i18SM12.sorted.bam	0.9011074654672505	3363774	40256	38001	0.9887028676718471	0.9880324896975837	0.7636942947022755
MAG002	i10SM12.sorted.bam	i22SM12.sorted.bam	0.8999662505381125	3377266	36088	34626	0.9897473281642607	0.989314433627674	0.7667574503792391
MAG002	i10SM12.sorted.bam	i25SM12.sorted.bam	0.8918468447564428	3367013	43164	41053	0.9878072938833322	0.9871803286770796	0.7644296609369097
MAG002	i10SM12.sorted.bam	i29SM01.sorted.bam	0.8378580052398108	3548887	43670	41726	0.9882425109618875	0.9876947335883053	0.8057214172067072
MAG002	i10SM12.sorted.bam	i29SM12.sorted.bam	0.717108449336015	2960376	36348	34503	0.9883450615732596	0.9877218299297116	0.6721088460085438
MAG002	i10SM12.sorted.bam	i31SM12.sorted.bam	0.8976275806997325	3352541	35181	33630	0.9899688027678111	0.9895061686046495	0.7611440109993898
MAG002	i14SM06.sorted.bam	i16SM01.sorted.bam	0.9106005005883321	3439657	32276	17591	0.9948858272787083	0.9906165062388488	0.7809223885530789
MAG002	i14SM06.sorted.bam	i16SM12.sorted.bam	0.9270103334086505	3513881	32946	30333	0.9913676644143612	0.9906240421915256	0.7977738314056552
MAG002	i14SM06.sorted.bam	i18SM06.sorted.bam	0.8990506033033051	3403086	43917	41084	0.9879274282225016	0.9870949485261319	0.7726194930400163
MAG002	i14SM06.sorted.bam	i18SM12.sorted.bam	0.9021767587942833	3418649	45579	42167	0.9876655953857796	0.9866675403061268	0.7761528381186249
MAG002	i14SM06.sorted.bam	i22SM12.sorted.bam	0.8918393059228303	3421081	46720	42857	0.9874726731112183	0.9863434978593024	0.7767049871407399
MAG002	i14SM06.sorted.bam	i25SM12.sorted.bam	0.9023674499156026	3431687	47455	44307	0.9870888574628164	0.9861715243843625	0.7791129199238616
MAG002	i14SM06.sorted.bam	i29SM01.sorted.bam	0.8549523623249353	3648518	50692	46964	0.9871279242695253	0.9861061395339149	0.8283411372816832
MAG002	i14SM06.sorted.bam	i29SM12.sorted.bam	0.7349268454043434	3050891	42688	39235	0.987139822432201	0.9860080219188427	0.6926589153904275
MAG002	i14SM06.sorted.bam	i31SM12.sorted.bam	0.8896538680132858	3382161	42834	39023	0.9884621104672426	0.9873353160893287	0.7678687865072216
MAG002	i16SM01.sorted.bam	i16SM12.sorted.bam	0.9578306113173652	3568792	5025	551	0.9998456060201883	0.9985919605289408	0.8102405480805557
MAG002	i16SM01.sorted.bam	i18SM06.sorted.bam	0.8951900687395917	3371277	39978	23472	0.9930376530910987	0.9881415855178913	0.765397738005289
MAG002	i16SM01.sorted.bam	i18SM12.sorted.bam	0.8935920662806611	3379674	40835	24146	0.9928555239351488	0.9879174736971672	0.7673041505623202
MAG002	i16SM01.sorted.bam	i22SM12.sorted.bam	0.8820458770227863	3369171	41369	24656	0.9926818793109641	0.9877213118598017	0.7649196023800529
MAG002	i16SM01.sorted.bam	i25SM12.sorted.bam	0.8752533539600819	3352811	42694	25117	0.9925086740648369	0.9872662073704721	0.7612053104385226
MAG002	i16SM01.sorted.bam	i29SM01.sorted.bam	0.8496112511512472	3608954	40740	22480	0.9937710483425392	0.9887114105638365	0.819358726134085
MAG002	i16SM01.sorted.bam	i29SM12.sorted.bam	0.7322739324811003	3022697	34308	18728	0.9938042086256081	0.9886498712904402	0.6862578917352009
MAG002	i16SM01.sorted.bam	i31SM12.sorted.bam	0.8810623512174456	3339239	38641	22116	0.99337693408588	0.9884282017549507	0.7581239919647788
MAG002	i16SM12.sorted.bam	i18SM06.sorted.bam	0.9042357413032668	3429626	43650	42246	0.987682038799566	0.987272664716211	0.7786450008718142
MAG002	i16SM12.sorted.bam	i18SM12.sorted.bam	0.9080523747461702	3448000	44158	42406	0.9877012761020881	0.9871931554524362	0.7828165412222836
MAG002	i16SM12.sorted.bam	i22SM12.sorted.bam	0.893250942231764	3431073	45754	44200	0.987117732557716	0.9866648130191342	0.7789735204585743
MAG002	i16SM12.sorted.bam	i25SM12.sorted.bam	0.8902534154020569	3424473	48754	46860	0.986316142659031	0.9857630648569867	0.7774750897242161
MAG002	i16SM12.sorted.bam	i29SM01.sorted.bam	0.8685038561314341	3697274	50974	48894	0.9867756622852404	0.9862130856409344	0.8394104537793148
MAG002	i16SM12.sorted.bam	i29SM12.sorted.bam	0.743406617005423	3088189	42468	40585	0.9868579934712545	0.9862482509975912	0.7011268653192293
MAG002	i16SM12.sorted.bam	i31SM12.sorted.bam	0.8837138492039645	3381242	42951	41333	0.9877757936284951	0.9872972712393848	0.7676601413792101
MAG002	i18SM06.sorted.bam	i18SM12.sorted.bam	0.989780304294714	3584389	805	24	0.9999933042981664	0.9997754150009945	0.8137816123477958
MAG002	i18SM06.sorted.bam	i22SM12.sorted.bam	0.8903616326095539	3377951	39478	38488	0.9886061106274188	0.9883130335519965	0.7669129693266687
MAG002	i18SM06.sorted.bam	i25SM12.sorted.bam	0.8868775054116922	3375820	44703	43400	0.9871438643055613	0.9867578840104034	0.7664291578274389
MAG002	i18SM06.sorted.bam	i29SM01.sorted.bam	0.8480504027153846	3590714	45350	44172	0.9876982683666814	0.9873701999101014	0.8152176084682223
MAG002	i18SM06.sorted.bam	i29SM12.sorted.bam	0.7262608662522954	2997334	38384	36955	0.9876707100376535	0.987193953026256	0.6804996040510302
MAG002	i18SM06.sorted.bam	i31SM12.sorted.bam	0.8917503150713298	3349032	37333	36310	0.989158061194996	0.9888525997960007	0.7603473453256226
MAG002	i18SM12.sorted.bam	i22SM12.sorted.bam	0.8957509417126833	3402563	41548	40214	0.9881812621838303	0.9877892047847461	0.7725007537560664
MAG002	i18SM12.sorted.bam	i25SM12.sorted.bam	0.8924083671865929	3400687	47285	45537	0.9866094703805437	0.9860954565945057	0.772074836171573
MAG002	i18SM12.sorted.bam	i29SM01.sorted.bam	0.852762639818385	3613272	48288	46588	0.9871064232086596	0.9866359355177247	0.8203390630902909
MAG002	i18SM12.sorted.bam	i29SM12.sorted.bam	0.7291704914208859	3016023	40628	38869	0.9871124988105197	0.9865292804464687	0.6847426604138211
MAG002	i18SM12.sorted.bam	i31SM12.sorted.bam	0.8931564817811907	3363248	39118	37778	0.9887674057934472	0.9883689814132053	0.7635748743134463
MAG002	i22SM12.sorted.bam	i25SM12.sorted.bam	0.8873490182504524	3405863	46073	44908	0.9868145019338711	0.986472444722527	0.7732499691232455
MAG002	i22SM12.sorted.bam	i29SM01.sorted.bam	0.8610739867676538	3670260	45752	44215	0.987953169530224	0.9875343981080359	0.8332773313765947
MAG002	i22SM12.sorted.bam	i29SM12.sorted.bam	0.7406702389776346	3072748	38682	36965	0.9879700515629658	0.9874112683500241	0.6976212185057103
MAG002	i22SM12.sorted.bam	i31SM12.sorted.bam	0.9659188860401396	3562308	7708	6952	0.9980484562255706	0.997836234261608	0.8087684534015286
MAG002	i25SM12.sorted.bam	i29SM01.sorted.bam	0.864365698899952	3680571	43113	41644	0.9886854512519933	0.9882863283985012	0.8356182888465897
MAG002	i25SM12.sorted.bam	i29SM12.sorted.bam	0.7356876352482528	3067418	36211	34578	0.9887273270222708	0.9881949574528154	0.6964111221702363
MAG002	i25SM12.sorted.bam	i31SM12.sorted.bam	0.8832733250030863	3365277	40236	39207	0.9883495474518145	0.9880437776741706	0.7640355282467816
MAG002	i29SM01.sorted.bam	i29SM12.sorted.bam	0.835417848891201	3663553	1217	1	0.9999997270409354	0.9996678088183794	0.8317546079015431
MAG002	i29SM01.sorted.bam	i31SM12.sorted.bam	0.846233897394202	3600386	41934	40804	0.9886667707295829	0.9883529154929499	0.8174134905989364
MAG002	i29SM12.sorted.bam	i31SM12.sorted.bam	0.7287329630730018	3013949	35226	33976	0.9887270819778304	0.9883123437058822	0.6842717899072971
MAG003	i02S3.sorted.bam	i02SM12.sorted.bam	0.9159984463687384	3406318	285	4	0.9999988257115161	0.9999163319455201	0.6849411862170365
MAG003	i02S3.sorted.bam	i07SM12.sorted.bam	0.8884044398927244	3338841	15195	8564	0.9974350380865695	0.9954490195849398	0.671372935565639
MAG003	i02S3.sorted.bam	i09SM06.sorted.bam	0.825437086125535	3132952	16335	6767	0.9978400562791897	0.9947860675809908	0.6299728502274412
MAG003	i02S3.sorted.bam	i10SM12.sorted.bam	0.8287357095827852	3722067	128328	119801	0.9678133144835921	0.9655223831274397	0.7484318804525257
MAG003	i02S3.sorted.bam	i11S2.sorted.bam	0.8218255143819525	3685813	125519	117198	0.968202944642064	0.9659453694476633	0.7411419393004922
MAG003	i02S3.sorted.bam	i11SM01.sorted.bam	0.8205003088581082	3678046	125061	116834	0.968234763784901	0.9659979782743338	0.7395801537615767
MAG003	i02S3.sorted.bam	i14SM06.sorted.bam	0.9356335914582599	3597686	15915	4113	0.9988567651540462	0.99557632322554	0.7234213941494673
MAG003	i02S3.sorted.bam	i16SM01.sorted.bam	0.9037540340248555	3473322	16076	8167	0.9976486487575871	0.9953715779878745	0.6984143262002342
MAG003	i02S3.sorted.bam	i16SM12.sorted.bam	0.874855660685231	3556858	19245	10822	0.9969574270325101	0.994589325747612	0.7152117147387754
MAG003	i02S3.sorted.bam	i18S3.sorted.bam	0.8254973860174131	3702432	129980	121125	0.9672850169834314	0.9648933457792067	0.744483681784236
MAG003	i02S3.sorted.bam	i18SM01.sorted.bam	0.8267542848920492	3757852	130619	121588	0.9676442818929537	0.9652410472791372	0.7556275152549067
MAG003	i02S3.sorted.bam	i18SM06.sorted.bam	0.8262144518021356	3755845	130124	121431	0.9676687935737497	0.9653542678145663	0.7552239484238775
MAG003	i02S3.sorted.bam	i18SM12.sorted.bam	0.8253081212928122	3761829	129450	117797	0.9686862427824338	0.9655885474858108	0.7564272089704039
MAG003	i02S3.sorted.bam	i19SM12.sorted.bam	0.9019070521183431	3543292	19977	11766	0.9966793591947827	0.994362022661412	0.7124838683861389
MAG003	i02S3.sorted.bam	i21SM12.sorted.bam	0.8415420539022259	3795181	125574	21244	0.9944023750118901	0.9669122500349786	0.7631336170164849
MAG003	i02S3.sorted.bam	i22SM12.sorted.bam	0.946652280845769	3691169	17467	5107	0.998616427478666	0.9952678948051417	0.7422189218351171
MAG003	i02S3.sorted.bam	i23S2.sorted.bam	0.8806896875231732	3336890	19493	10541	0.9968410705776936	0.9941583330586264	0.6709806291942699
MAG003	i02S3.sorted.bam	i23SM12.sorted.bam	0.8173013910081024	3622589	127172	119608	0.9669827297548798	0.9648947203229513	0.7284288803443448
MAG003	i02S3.sorted.bam	i29SM01.sorted.bam	0.9204700829867185	3573614	17664	11010	0.9969190852733395	0.9950571046565185	0.7185810051327588
MAG003	i02S3.sorted.bam	i29SM06.sorted.bam	0.9470793443267265	3658076	16359	7097	0.9980599090888216	0.995527977002118	0.7355645934149636
MAG003	i02S3.sorted.bam	i29SM12.sorted.bam	0.9307446845882891	3626626	16947	7007	0.9980679011290384	0.9953270615718302	0.7292406388380492
MAG003	i02S3.sorted.bam	i30SM12.sorted.bam	0.7917757518222829	3824338	132322	123964	0.9675855010723424	0.965400024788604	0.7689964959862494
MAG003	i02S3.sorted.bam	i31SM12.sorted.bam	0.9400408527004118	3621479	7127	2233	0.9993834010911011	0.9980320195146789	0.7282056819475126
MAG003	i02SM12.sorted.bam	i07SM12.sorted.bam	0.881467257156216	3166998	13115	12531	0.9960432561056243	0.9958588543472399	0.6368188075414516
MAG003	i02SM12.sorted.bam	i09SM06.sorted.bam	0.8567156705238541	3031707	14808	10574	0.9965121959345016	0.9951156229807168	0.6096145424010597
MAG003	i02SM12.sorted.bam	i10SM12.sorted.bam	0.774132142868231	3344711	108495	107515	0.9678552197783307	0.967562219874901	0.6725532730335718
MAG003	i02SM12.sorted.bam	i11S2.sorted.bam	0.7752049016328725	3322865	106640	105694	0.9681919066829378	0.967907212601174	0.6681604872883486
