"","observed","chao1","diversity_inverse_simpson","diversity_gini_simpson","diversity_shannon","diversity_fisher","diversity_coverage","evenness_camargo","evenness_pielou","evenness_simpson","evenness_evar","evenness_bulla","dominance_dbp","dominance_dmn","dominance_absolute","dominance_relative","dominance_simpson","dominance_core_abundance","dominance_gini","rarity_log_modulo_skewness","rarity_low_abundance","rarity_rare_abundance"
"B_i26_S_M08",49,50.2,7.04319468385128,0.858018975069252,2.47906962952086,7.93747663137144,3,0.316949516648765,0.63699488661498,0.143738667017373,0.211649280486138,0.331047149122807,0.238421052631579,0.435789473684211,906,0.238421052631579,0.141981024930748,0.206578947368421,0.998540851253243,2.05520563378397,0.0128947368421053,0.261052631578947
"B_i26_S_M09",45,45.25,6.1363510808732,0.837036703601108,2.39962575530413,7.17192395821109,2,0.291836257309942,0.630375233358005,0.136363357352738,0.226746402136493,0.315311004784689,0.320789473684211,0.517105263157895,1219,0.320789473684211,0.162963296398892,0.240263157894737,0.998661110343662,2.0397596999416,0.0171052631578947,0.215789473684211
"B_i26_S_M10",53,54.2,8.13349750531437,0.877051662049862,2.66792935629635,8.71751792574947,3,0.266792452830189,0.671973097794067,0.153462217081403,0.221313678515148,0.342859311740891,0.256052631578947,0.428947368421053,973,0.256052631578947,0.122948337950139,0.116842105263158,0.998279458488741,2.05068524750773,0.0118421052631579,0.268421052631579
"B_i26_S_M11",70,71.6666666666667,7.81766011585729,0.872084487534626,2.8509940326419,12.1824778538675,4,0.281372180451128,0.671059721198289,0.111680858797961,0.230040176347479,0.370480549199085,0.312368421052632,0.403421052631579,1187,0.312368421052632,0.127915512465374,0.0921052631578947,0.99776097066814,2.04741951554855,0.0276315789473684,0.336578947368421
"B_i26_S_M12",65,67.1428571428571,8.55493822552571,0.883108448753463,2.7154445670945,11.1392840173767,3,0.217975708502024,0.650501353019504,0.131614434238857,0.220792397366873,0.320497532894737,0.197631578947368,0.386315789473684,751,0.197631578947368,0.116891551246537,0.214736842105263,0.998141164371998,2.04828038650285,0.0268421052631579,0.344736842105263
"B_i26_S_M6-1",55,56.2,5.6234558862473,0.822173407202216,2.50638187170351,9.11279293301415,2,0.238172248803828,0.625448834885964,0.102244652477224,0.237927891676677,0.351291423001949,0.364210526315789,0.545789473684211,1384,0.364210526315789,0.177826592797784,0.405,0.998316679713281,2.05103752885707,0.0186842105263158,0.276842105263158
"B_i26_S_M6-2",52,53.6666666666667,7.12225418358449,0.859595013850415,2.52176700317147,8.52118140582265,3,0.273031376518219,0.638221072345502,0.136966426607394,0.186188994128369,0.306893704850361,0.311315789473684,0.420789473684211,1183,0.311315789473684,0.140404986149584,0.379473684210526,0.998548602477322,2.04489249389739,0.0210526315789474,0.222631578947368
"B_i26_S1",382,412.5,25.9377278981459,0.961446121883657,4.84941781857845,105.877024717166,32,0.563822678423808,0.815655970842239,0.0678998112516909,0.452205256140884,0.518219367315928,0.183157894736842,0.204473684210526,696,0.183157894736842,0.0385538781163435,0.0121052631578947,0.980035609583894,2.06140457639342,0.222105263157895,0.954736842105263
"B_i26_S2",14,15.5,1.10201011529285,0.0925673130193907,0.283772282850946,1.83310602685456,1,0.113646616541353,0.107527896293301,0.0787150082352034,0.139505223507805,0.0512955465587045,0.952368421052632,0.967631578947368,3619,0.952368421052632,0.907432686980609,0.00210526315789474,0.999810977575172,2.05375801356815,0.00631578947368421,0.0442105263157895
"B_i26_S3",14,14,1.5474136545324,0.353760387811634,0.802114596644293,1.83310602685456,1,0.15718045112782,0.303939815040407,0.110529546752314,0.14494201459766,0.15995951417004,0.792631578947368,0.922894736842105,3012,0.792631578947368,0.646239612188366,0.136842105263158,0.999717348927875,2.03086460818948,0.00236842105263158,0.0694736842105262
"B_i27_S_M01",19,19,4.68679304563002,0.786634487534626,1.91692369817698,2.60817318852379,2,0.359307479224377,0.651031898348138,0.246673318191054,0.196130019345439,0.370833333333333,0.372894736842105,0.57921052631579,1417,0.372894736842105,0.213365512465374,0.646578947368421,0.999247824285122,1.9899982680286,0.000263157894736842,0.23
"B_i27_S_M02",35,37.5,4.06989853438557,0.754293628808864,1.94297156989306,5.32598103306538,2,0.200977443609023,0.546492646089651,0.116282815268159,0.165065789503858,0.276780185758514,0.429736842105263,0.603157894736842,1633,0.429736842105263,0.245706371191136,0.643421052631579,0.999143144387653,2.03790387436817,0.0123684210526316,0.154210526315789
"B_i27_S_M03",36,37,5.87869372494227,0.829894182825485,2.22267539389313,5.50595703771968,2,0.267149122807018,0.620249378352868,0.163297047915063,0.208502286187772,0.310676691729323,0.295263157894737,0.508421052631579,1122,0.295263157894737,0.170105817174515,0.541315789473684,0.998929870608279,2.0399429760593,0.0105263157894737,0.279210526315789
"B_i27_S_M04",42,52,5.02475142443352,0.800985180055402,2.17114333224231,6.60765516217891,2,0.247224310776942,0.580881552939253,0.119636938676988,0.198815013375513,0.290423620025674,0.351842105263158,0.585263157894737,1337,0.351842105263158,0.199014819944598,0.603421052631579,0.998923500790472,2.04031997305579,0.0131578947368421,0.302631578947368
"B_i27_S_M05",42,45.75,3.66968000593655,0.727496675900277,2.06816994414773,6.60765516217891,2,0.241077694235589,0.553331395057223,0.0873733334746797,0.179829487393138,0.324916559691913,0.498947368421053,0.597631578947368,1896,0.498947368421053,0.272503324099723,0.60421052631579,0.99892265659775,1.99926322209586,0.0147368421052632,0.284210526315789
"B_i27_S_M06",38,38,3.51935376475801,0.715856925207756,1.98520304761721,5.86908899518849,2,0.230394736842105,0.545747361147465,0.0926145727567897,0.237887942412025,0.302432432432432,0.498421052631579,0.657105263157895,1894,0.498421052631579,0.284143074792244,0.705263157894737,0.998978910530921,2.03460033059396,0.00736842105263158,0.163684210526316
"B_i27_S_M08",36,38,5.67956552110407,0.823930193905817,2.12293605863818,5.50595703771968,2,0.299342105263158,0.592416586907396,0.157765708919557,0.167041185905367,0.26806015037594,0.289736842105263,0.524736842105263,1101,0.289736842105263,0.176069806094183,0.418684210526316,0.999058878605087,2.04849406664872,0.0128947368421053,0.498947368421053
"B_i27_S_M09",50,52.625,5.94507801885627,0.831793628808864,2.32551947093272,8.13115199001834,2,0.227663157894737,0.594454446639485,0.118901560377125,0.181030693467432,0.288399570354458,0.309473684210526,0.519736842105263,1176,0.309473684210526,0.168206371191136,0.448684210526316,0.998761953001489,2.04739608704336,0.0171052631578947,0.239736842105263
"B_i27_S_M10",53,55.5,7.2099493306331,0.861302770083103,2.57195738414535,8.71751792574947,3,0.277805362462761,0.647800574906414,0.136036779823266,0.192451828838004,0.321133603238866,0.303684210526316,0.453947368421053,1154,0.303684210526316,0.138697229916898,0.153421052631579,0.99844837377784,2.04559066700236,0.0221052631578947,0.407631578947368
"B_i27_S_M12",68,68.6,11.7520863208645,0.914908725761773,3.04463249738405,11.762879812059,5,0.314345975232198,0.721561070655038,0.172824798836243,0.254974509849462,0.375978004713276,0.197631578947368,0.342894736842105,751,0.197631578947368,0.0850912742382271,0.134736842105263,0.997514159414283,2.04722410648309,0.0244736842105263,0.399473684210526
"B_i27_S_M07-1",34,34.75,5.36783019218616,0.813704986149584,2.11451460073946,5.14708684856342,2,0.395634674922601,0.599630861898224,0.157877358593711,0.173313525858746,0.292775119617225,0.316842105263158,0.54078947368421,1204,0.316842105263158,0.186295013850416,0.567105263157895,0.999048978526807,2.02128186671256,0.00842105263157895,0.316578947368421
"B_i27_S_M07-2",38,41.3333333333333,4.29163885324081,0.766988781163435,1.9869006570631,5.86908899518849,2,0.224286703601108,0.546214046848187,0.112937864558969,0.177032261442454,0.260810810810811,0.411578947368421,0.609736842105263,1564,0.411578947368421,0.233011218836565,0.632894736842105,0.999121348866479,2.05008697680509,0.00947368421052631,0.266578947368421
"B_i27_S1",189,206.103448275862,48.1230670790231,0.979219944598338,4.29054343388579,41.8086612767136,17,0.82244500139237,0.818533100044504,0.254619402534514,0.274315185837477,0.419762038073908,0.0557894736842105,0.0973684210526316,212,0.0557894736842105,0.020780055401662,0.00631578947368421,0.99194018510844,2.05008773539624,0.0855263157894737,0.960526315789474
"B_i27_S2",21,22.5,3.47999269297933,0.712643074792244,1.59031974183134,2.92938781849893,2,0.256691729323308,0.522354416616001,0.165713937760921,0.132169304611198,0.256934210526316,0.371052631578947,0.738947368421053,1410,0.371052631578947,0.287356925207756,0.371052631578947,0.999432932725515,2.01920318019568,0.00605263157894737,0.137631578947368
"B_i27_S3",19,19,2.19123735713709,0.543636842105263,1.24521621189369,2.60817318852379,1,0.259556786703601,0.422904404100168,0.115328281954584,0.191847666328783,0.206944444444444,0.649210526315789,0.786578947368421,2467,0.649210526315789,0.456363157894737,0.0107894736842105,0.999565470982794,2.0395335914094,0.00447368421052632,0.199736842105263
"B_i28_S_M01",35,36.2,3.43777110539102,0.709113850415513,1.68626568244949,5.32598103306538,2,0.146541353383459,0.474289901659607,0.0982220315826005,0.177292712120568,0.210952012383901,0.457894736842105,0.685789473684211,1740,0.457894736842105,0.290886149584487,0.641578947368421,0.999324492333195,2.05167448007335,0.0136842105263158,0.0528947368421053
"B_i28_S_M02",22,23,1.33645592620098,0.251752354570637,0.729182094654772,3.09219439231132,1,0.149485645933014,0.235901675780137,0.060747996645499,0.178532818129532,0.14280701754386,0.863684210526316,0.900263157894737,3282,0.863684210526316,0.748247645429363,0.875526315789474,0.99966178569784,2.05494671836565,0.00763157894736842,0.091578947368421
"B_i28_S_M03",28,28,4.17617440444687,0.760546398891967,1.87104737732544,4.09748487998251,2,0.184031954887218,0.561504364936791,0.149149085873103,0.179837855182774,0.273411306042885,0.412105263157895,0.613157894736842,1566,0.412105263157895,0.239453601108033,0.727894736842105,0.999257187149852,2.04656597840719,0.00710526315789474,0.0334210526315789
"B_i28_S_M04",38,40.5,3.98868142589284,0.749290581717452,1.76685074878726,5.86908899518849,2,0.149750692520776,0.485720659581618,0.104965300681391,0.182419675428144,0.200540540540541,0.351578947368421,0.623157894736842,1336,0.351578947368421,0.250709418282548,0.663947368421053,0.999241838191279,2.05334185888451,0.0115789473684211,0.0494736842105263
"B_i28_S_M05",42,51.3333333333333,4.98898553608792,0.799558448753463,2.02045172000026,6.60765516217891,2,0.179705513784461,0.540564556620232,0.118785369906855,0.168882713956586,0.232605905006419,0.325789473684211,0.557368421052632,1238,0.325789473684211,0.200441551246537,0.631052631578947,0.999109913892342,2.04832224015172,0.0168421052631579,0.0847368421052631
"B_i28_S_M07",30,30,2.6354664428832,0.62056052631579,1.64088349373867,4.44269110321192,1,0.159728070175439,0.482442889843921,0.08784888142944,0.249495707251509,0.262431941923775,0.594473684210526,0.72078947368421,2259,0.594473684210526,0.37943947368421,0.826315789473684,0.999270617488603,2.05160249328811,0.00710526315789474,0.0536842105263158
"B_i28_S_M08",57,57.25,7.91052560073978,0.873586149584488,2.68966004893052,9.51148481941387,3,0.281902123730379,0.665254994496049,0.138781150890172,0.260913337418496,0.352142857142857,0.274736842105263,0.398947368421053,1044,0.274736842105263,0.126413850415512,0.538421052631579,0.998162038955657,2.04903592108672,0.0165789473684211,0.221842105263158
"B_i28_S_M09",61,82,8.32010030215101,0.879809141274238,2.65936135419106,10.3188849884426,3,0.202666091458154,0.646909013036783,0.136395086920508,0.229922597440163,0.304640350877193,0.243157894736842,0.390789473684211,924,0.243157894736842,0.120190858725762,0.229473684210526,0.998235099998466,2.05369765866441,0.0194736842105263,0.514210526315789
"B_i28_S_M11",58,58.9090909090909,3.45749507833717,0.710773268698061,1.97379684492444,9.71209336674282,2,0.15282667876588,0.486103816701228,0.0596119841092615,0.240223541950545,0.269261311172669,0.461842105263158,0.730789473684211,1755,0.461842105263158,0.289226731301939,0.31,0.998781753158049,2.0587614556357,0.0181578947368421,0.590526315789474
"B_i28_S_M12",69,72.75,6.61212730085088,0.848762742382271,2.74358896671656,11.9722955839101,3,0.234225781845919,0.647973536739725,0.0958279318963895,0.244819474747045,0.354558823529412,0.349736842105263,0.456315789473684,1329,0.349736842105263,0.151237257617729,0.448421052631579,0.997875704133474,2.04636385585188,0.0207894736842105,0.348157894736842
"B_i28_S1",175,175.833333333333,88.7130464699088,0.988727700831025,4.76051504187038,37.8967306855232,35,0.785666165413534,0.921725520845537,0.506931694113765,0.440584910511062,0.636305202661827,0.0352631578947368,0.0642105263157895,134,0.0352631578947368,0.0112722991689751,0.0247368421052632,0.986931052478091,2.06026529857363,0.0513157894736842,0.934210526315789
"B_i28_S2",128,251.473684210526,4.04507173559349,0.752785595567867,1.98096203221886,25.55613732297,2,0.145271381578947,0.408274871438782,0.0316021229343242,0.297568118415977,0.141483630335682,0.396315789473684,0.638421052631579,1506,0.396315789473684,0.247214404432133,0.0513157894736842,0.998610382035579,2.06101126663299,0.0513157894736842,0.775789473684211
"B_i28_S3",26,27.5,4.93884249128349,0.797523407202216,1.95433735686314,3.75718517198311,2,0.227570850202429,0.599840223902616,0.18995548043398,0.136472734403036,0.288084210526316,0.317894736842105,0.577368421052632,1208,0.317894736842105,0.202476592797784,0.433684210526316,0.999208837930346,2.04349356179788,0.00342105263157895,0.095
"B_i29_S_M01",59,61.5,8.68986451273571,0.884923407202216,2.81757463856207,9.91353412552145,4,0.289661016949153,0.690999083962604,0.14728583919891,0.206676025948593,0.379292196007259,0.268684210526316,0.424210526315789,1021,0.268684210526316,0.115076592797784,0.0634210526315789,0.997984604994551,2.03927906120847,0.0202631578947368,0.750263157894737
"B_i29_S_M02",49,56.5,2.07561267227657,0.518214542936288,1.60559837847564,7.93747663137144,1,0.184790547798067,0.412557172605095,0.0423594422913586,0.254470168454227,0.265054824561403,0.689736842105263,0.73,2621,0.689736842105263,0.481785457063712,0.693421052631579,0.998976377952756,2.05415480400131,0.0136842105263158,0.205263157894737
"B_i29_S_M03",48,51,4.024328795466,0.75151135734072,1.98365114380038,7.74470638711891,2,0.153843201754386,0.512412333591317,0.0838401832388749,0.204832920915269,0.234535274356103,0.423684210526316,0.646842105263158,1610,0.423684210526316,0.24848864265928,0.448157894736842,0.999018587588832,2.05807500082827,0.0142105263157895,0.197631578947368
"B_i29_S_M04",53,54,4.62749913795203,0.783900554016621,2.2720839203495,8.71751792574947,2,0.186812313803376,0.572271251036734,0.087311304489661,0.228096845052487,0.286857287449393,0.422368421052632,0.562631578947368,1605,0.422368421052632,0.216099445983379,0.503157894736842,0.998670856932357,2.05691475476178,0.0157894736842105,0.201842105263158
"B_i29_S_M05",65,66,5.62675592582346,0.822277700831025,2.47909612979359,11.1392840173767,3,0.191238866396761,0.593882639416818,0.0865654757818994,0.260308190623124,0.288712993421053,0.371842105263158,0.491578947368421,1413,0.371842105263158,0.177722299168975,0.452368421052632,0.998325275130082,2.05814742631985,0.0276315789473684,0.243157894736842
"B_i29_S_M06",49,51.5,5.49204794055809,0.817918559556787,2.19038870230148,7.93747663137144,2,0.198764769065521,0.56281856162908,0.112082611031798,0.221325490809969,0.244544956140351,0.311052631578947,0.507368421052632,1182,0.311052631578947,0.182081440443213,0.348684210526316,0.998828490736904,2.05225580678841,0.0160526315789474,0.116052631578947
"B_i29_S_M08",54,56,5.06334795299081,0.802502216066482,2.30099066998052,8.91472445306465,2,0.196252436647174,0.576836267861831,0.0937657028331632,0.261156289099163,0.298550148957299,0.319473684210526,0.601315789473684,1214,0.319473684210526,0.197497783933518,0.372631578947368,0.998528648831177,2.05884140380377,0.0163157894736842,0.173947368421053
"B_i29_S_M09",63,64,6.30472426436879,0.841388781163435,2.60520320300044,10.7274848190017,3,0.235705931495405,0.628800021009561,0.100074988323314,0.231300822887375,0.313977079796265,0.357105263157895,0.445526315789474,1357,0.357105263157895,0.158611218836565,0.118947368421053,0.998228039477522,2.05421678559417,0.0257894736842105,0.225
"B_i29_S_M10",44,44,6.23404253482041,0.839590443213296,2.48767532067989,6.98287366855401,2,0.251357655502392,0.657386537498673,0.141682784882282,0.307750249874831,0.365458996328029,0.310526315789474,0.516052631578947,1180,0.310526315789474,0.160409556786704,0.243421052631579,0.998409233933478,2.04967078693335,0.00789473684210526,0.217894736842105
"B_i29_S_M11",55,55.6,4.39731240163906,0.77258836565097,2.34791932913821,9.11279293301415,2,0.23622009569378,0.585905693539682,0.0799511345752557,0.264884902186658,0.337329434697856,0.438421052631579,0.601315789473684,1666,0.438421052631579,0.22741163434903,0.190263157894737,0.998395496615555,2.05320884424341,0.0165789473684211,0.226052631578947
"B_i29_S_M12",71,71.6,4.94182405326766,0.797645567867036,2.60354878729905,12.3934215721259,2,0.32173461823573,0.610777459813883,0.0696031556798262,0.30595297975039,0.350646616541353,0.424210526315789,0.532631578947368,1612,0.424210526315789,0.202354432132964,0.123947368421053,0.997809933845989,2.05550729988384,0.0278947368421053,0.334736842105263
"B_i29_S1",392,455.2,78.5679307905762,0.98727216066482,5.16044869447571,109.696432465194,39,0.643202873254565,0.864214102970369,0.200428394873919,0.411218471674959,0.518002422937138,0.0755263157894737,0.101842105263158,287,0.0755263157894737,0.0127278393351801,0.105789473684211,0.978797332351007,2.06127072224518,0.212368421052632,0.852368421052632
"B_i29_S2",23,51,1.82782496424096,0.452901662049861,0.928671824253118,3.25641288354614,1,0.310617848970252,0.296180365932495,0.0794706506191721,0.13452761159171,0.124413875598086,0.705789473684211,0.924473684210526,2682,0.705789473684211,0.547098337950139,0.00578947368421053,0.999690641739958,2.05189563034425,0.00842105263157895,0.275
"B_i29_S3",37,38.2,5.29699875865348,0.811213850415512,2.0606103447177,5.68699828765828,2,0.179402560455192,0.570661088002621,0.143162128612256,0.174891315667029,0.244641812865497,0.29,0.552368421052632,1102,0.29,0.188786149584488,0.102105263157895,0.99908573928259,2.05388874951816,0.0113157894736842,0.204473684210526
"B_i30_S_M01",41,42.5,7.66950183292596,0.869613434903047,2.43354959587665,6.42151063750443,3,0.2800513478819,0.65531233867675,0.187061020315267,0.182276270969489,0.307440789473684,0.235,0.432105263157895,893,0.235,0.130386565096953,0.352368421052632,0.998716059615355,2.0463433491765,0.0123684210526316,0.271842105263158
"B_i30_S_M02",30,30.3333333333333,3.95958807121994,0.747448476454294,1.74849326571413,4.44269110321192,2,0.173964912280702,0.514081680510893,0.131986269040665,0.196202549064995,0.219691470054446,0.343421052631579,0.637368421052632,1305,0.343421052631579,0.252551523545706,0.665263157894737,0.99926570582186,2.05400201753275,0.00684210526315789,0.272631578947368
"B_i30_S_M03",41,48.5,6.88285701484199,0.854711495844875,2.41900121154576,6.42151063750443,3,0.270333761232349,0.651394713255843,0.16787456133761,0.175454257960612,0.338105263157895,0.266578947368421,0.487631578947368,1013,0.266578947368421,0.145288504155125,0.565789473684211,0.998716673573698,2.03645930603098,0.00842105263157895,0.208947368421053
"B_i30_S_M04",33,33.3333333333333,5.09300734324189,0.803652354570637,2.17894777913245,4.96929190936677,2,0.282886762360447,0.623178340337572,0.154333555855815,0.190419202962515,0.354671052631579,0.335263157894737,0.599736842105263,1274,0.335263157894737,0.196347645429363,0.625,0.998927875243665,2.01447992123874,0.00605263157894737,0.248157894736842
"B_i30_S_M05",35,38.3333333333333,2.54817084038463,0.60756163434903,1.3453172413973,5.32598103306538,1,0.125203007518797,0.378392556264581,0.0728048811538465,0.209464846607908,0.15890092879257,0.504473684210526,0.874210526315789,1917,0.504473684210526,0.39243836565097,0.912105263157895,0.999417123298184,2.05765796132162,0.0134210526315789,0.0481578947368422
"B_i30_S_M06",35,35,4.97356844580808,0.798937119113573,2.13425082698581,5.32598103306538,2,0.223984962406015,0.600293076816711,0.142101955594517,0.202455296576553,0.311803405572755,0.371315789473684,0.581052631578947,1411,0.371315789473684,0.201062880886427,0.656842105263158,0.999003315375051,2.03143459738841,0.0123684210526316,0.088421052631579
"B_i30_S_M07",53,64,5.16830639896462,0.806513019390582,2.21958128312966,8.71751792574947,2,0.192313803376365,0.559047377738998,0.0975152150748042,0.185660020506026,0.274276315789474,0.299473684210526,0.586052631578947,1138,0.299473684210526,0.193486980609418,0.741052631578947,0.99880991849703,2.0430175295371,0.0194736842105263,0.0871052631578947
"B_i30_S_M08",50,54.2,3.61348520648165,0.723258864265928,2.06638385322132,8.13115199001834,1,0.151368421052632,0.528213625112658,0.072269704129633,0.199326213712399,0.271750805585392,0.501315789473684,0.594210526315789,1905,0.501315789473684,0.276741135734072,0.598684210526316,0.998883746987766,2.05490467500997,0.0176315789473684,0.144473684210526
"B_i30_S_M09",38,38,6.50250688752374,0.846213157894737,2.45290060113157,5.86908899518849,2,0.505083102493075,0.674320962700186,0.171118602303256,0.255511507561959,0.392972972972973,0.265263157894737,0.523684210526316,1008,0.265263157894737,0.153786842105263,0.295263157894737,0.998597181931205,2.01865483914838,0.0107894736842105,0.470526315789474
"B_i30_S_M10",43,43,3.78090246266621,0.735512880886427,2.11096089957362,6.79478020190698,2,0.270673194614443,0.561246632628151,0.0879279642480513,0.239529333840024,0.314041353383459,0.488157894736842,0.58921052631579,1855,0.488157894736842,0.264487119113573,0.532368421052632,0.998858728185292,2.04146501892398,0.0165789473684211,0.304210526315789
"B_i30_S_M12",60,61,8.77038476722646,0.885979916897507,2.72128948558553,10.1158002224263,3,0.211815789473684,0.664645938862708,0.146173079453774,0.231405871470851,0.327029438001784,0.225526315789474,0.384210526315789,857,0.225526315789474,0.114020083102493,0.276842105263158,0.998172169268314,2.05070607387484,0.0223684210526316,0.511578947368421
"B_i30_S1",170,174.5,80.7199955279781,0.987611495844875,4.70546533377041,36.5251824289563,32,0.678113003095975,0.916209113625765,0.474823503105753,0.40582623514087,0.647539707256306,0.0392105263157895,0.0736842105263158,149,0.0392105263157895,0.0123885041551247,0.0515789473684211,0.987471873033414,2.05957910469582,0.0476315789473684,0.875
"B_i30_S2",24,24,3.84963188561581,0.740234903047091,1.77724874828207,3.42200650717286,2,0.474177631578947,0.559225501881284,0.160401328567326,0.19796217881551,0.280366132723112,0.397894736842105,0.682631578947368,1512,0.397894736842105,0.259765096952909,0.553157894736842,0.999300010744271,2.04454869824926,0.00631578947368421,0.395789473684211
"B_i30_S3",37,42,3.35247463240023,0.701712880886427,1.6972785696181,5.68699828765828,2,0.157880512091038,0.470040751598037,0.0906074224973035,0.17923553026192,0.220270467836257,0.422631578947368,0.755263157894737,1606,0.422631578947368,0.298287119113573,0.862368421052632,0.99927453147304,2.05283697211478,0.0134210526315789,0.0660526315789474
"B_i31_S_M01",39,39.3333333333333,4.42259418839271,0.77388836565097,2.15897726525617,6.05221410292509,2,0.295411605937922,0.589311024024125,0.113399850984428,0.228926644803798,0.323372576177285,0.406052631578947,0.628684210526316,1543,0.406052631578947,0.22611163434903,0.489210526315789,0.998806848705315,2.04993408363706,0.0147368421052632,0.247105263157895
"B_i31_S_M02",60,65.6,3.16385943524671,0.683930332409972,2.11002556902697,10.1158002224263,1,0.170828947368421,0.515351245348487,0.0527309905874452,0.224506746969363,0.296610169491525,0.550263157894737,0.614473684210526,2091,0.550263157894737,0.316069667590028,0.113684210526316,0.998607005264692,2.05117868613249,0.0184210526315789,0.246578947368421
"B_i31_S_M03",64,64.8571428571429,8.56732290145087,0.883277423822715,2.76332027255639,10.9329874875104,3,0.279868421052632,0.66443807560084,0.13386442033517,0.230781844226103,0.35328320802005,0.221315789473684,0.399736842105263,841,0.221315789473684,0.116722576177285,0.0892105263157895,0.998031726297371,2.05193303108618,0.0244736842105263,0.591315789473684
"B_i31_S_M04",68,75,9.60636521484596,0.895902354570637,2.89171296971498,11.762879812059,3,0.315568885448916,0.685319987961554,0.141270076688911,0.228212359136023,0.368798114689709,0.210526315789474,0.373157894736842,800,0.210526315789474,0.104097645429363,0.171315789473684,0.997748691501281,2.0458906734401,0.0202631578947368,0.497105263157895
"B_i31_S_M05",57,57.375,8.6797311447267,0.884789058171745,2.72993310984195,9.51148481941387,3,0.258337950138504,0.675216050699277,0.152275984995205,0.223117428271072,0.341339285714286,0.245789473684211,0.399736842105263,934,0.245789473684211,0.115210941828255,0.187105263157895,0.998157894736843,2.05466009583212,0.0123684210526316,0.437631578947368
"B_i31_S_M06",49,51.5,4.82081201971325,0.792566066481994,2.15602691022745,7.93747663137144,2,0.169946294307197,0.553989327635232,0.0983839187696581,0.199452057106253,0.262664473684211,0.370526315789474,0.588421052631579,1408,0.370526315789474,0.207433933518006,0.487368421052632,0.998885128394038,2.05604572256282,0.0142105263157895,0.136578947368421
"B_i31_S_M08",73,74.4285714285714,7.85863170555166,0.872751385041551,2.78014639431057,12.8175737910335,3,0.294729632299928,0.647983376243368,0.107652489117146,0.263613798370382,0.324042397660819,0.291315789473684,0.406052631578947,1107,0.291315789473684,0.127248614958449,0.19,0.99783272704947,2.0572953843296,0.0228947368421053,0.278684210526316
"B_i31_S_M09",66,67,6.80340056952566,0.853014681440443,2.77387274329054,11.3463686344521,3,0.29085326953748,0.662076689867979,0.103081826810995,0.299650039325542,0.389789473684211,0.331842105263158,0.456578947368421,1261,0.331842105263158,0.146985318559557,0.145526315789474,0.997678700250189,2.05595326914414,0.0218421052631579,0.270263157894737
"B_i31_S_M10",56,57.5,6.6859714058968,0.850433102493075,2.52279825995431,9.31171557090408,3,0.221541353383459,0.626727415087939,0.119392346533872,0.262046786350032,0.310851674641148,0.280526315789474,0.496842105263158,1066,0.280526315789474,0.149566897506925,0.308684210526316,0.998373470860002,2.0557239344182,0.0176315789473684,0.273947368421053
"B_i31_S_M11",64,66.5,5.00314948953323,0.800125900277008,2.43209245990077,10.9329874875104,2,0.213026315789474,0.584794621813714,0.0781742107739567,0.260481191668672,0.318830409356725,0.373421052631579,0.601842105263158,1419,0.373421052631579,0.199874099722992,0.272894736842105,0.99823655814953,2.05017959628161,0.0210526315789474,0.18078947368421
"B_i31_S_M12",78,81.3333333333333,8.54121491092648,0.882920637119114,2.87709669053742,13.8909497416417,3,0.246032388663968,0.660383056336487,0.109502755268288,0.299864149287227,0.35660970608339,0.235263157894737,0.425,894,0.235263157894737,0.117079362880886,0.217368421052632,0.997513084987183,2.05923254714337,0.0328947368421053,0.251842105263158
"B_i31_S1",89,89,5.44563715463196,0.81636675900277,2.71562679461635,16.3155404244123,3,0.271774098166765,0.605000398991645,0.0611869343217074,0.342912115637275,0.335152511961723,0.397105263157895,0.498421052631579,1509,0.397105263157895,0.18363324099723,0.0784210526315789,0.997440791392304,2.05897718668324,0.0457894736842105,0.501052631578947
"B_i31_S2",108,113.352941176471,4.87499881838671,0.794871745152355,2.52065619997432,20.6967481375577,2,0.214049707602339,0.538356589702531,0.0451388779480251,0.286595861737828,0.268814559763896,0.398421052631579,0.592368421052632,1514,0.398421052631579,0.205128254847645,0.043421052631579,0.997775935902749,2.05953740359409,0.0523684210526316,0.355263157894737
"B_i31_S3",21,22,3.33953290018081,0.700556925207756,1.57340964225441,2.92938781849893,2,0.307568922305764,0.516800146636771,0.159025376199086,0.165347110665694,0.243118421052632,0.437368421052632,0.737894736842105,1662,0.437368421052632,0.299443074792244,0.442631578947368,0.999431858298415,2.04428671899979,0.00394736842105263,0.105789473684211
"B_i32_S_M01",30,30.3333333333333,4.04483605528764,0.752771191135734,1.83728677146945,4.44269110321192,2,0.88440350877193,0.540188223528379,0.134827868509588,0.175373291126887,0.259709618874773,0.371842105263158,0.669736842105263,1413,0.371842105263158,0.247228808864266,0.0131578947368421,0.999254347592516,2.04445205945832,0.00947368421052631,0.92
"B_i32_S_M02",33,35,4.65548747854413,0.78519972299169,1.94346642912535,4.96929190936677,2,0.314322169059011,0.55583075253246,0.141075378137701,0.167250568164494,0.242236842105263,0.344210526315789,0.606315789473684,1308,0.344210526315789,0.21480027700831,0.00710526315789474,0.999188654049823,2.04795214502431,0.0113157894736842,0.530263157894737
