id	taxon_stool	taxon_oral	ASV_number	summe	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12
5610eceb60d344dd91d76dcdc3754785	unclassified_Oxalobacteraceae	#NV		0	0											
84b4673093a8a3e385f216ba7804e2bd	Subdoligranulum	#NV		0	0							0				
b14688ce8387b35c3ee81be053adbbff	Bacteroides	#NV		0	0							0				
31f567f59096ed2d57feecc6c3621a58	Porphyromonas	#NV		0	0									0		
b24032697ade70054a2a503fc7c09bf5	Sporosarcina	#NV		0	0											
491d2d01a70fa8ec309bc411cb573c5c	Cellvibrio	#NV		0	0											
a85f910480a2e598c0ed1a08a2dc75ac	Christensenellaceae_R-7_group	#NV		0	0											
5dc830ca69237938e4df33bbe98eef58	unclassified_Rhodobacteraceae	#NV		0	0											
64c940b859e8bca11177080857ad2883	Acetitomaculum	#NV		0	0											
fc2ff1a271ea70f496d317b1e743cc1c	Candidatus_Yanofskybacteria	#NV		0	0											
bdd725a49028c702807e6e75dbe64f51	unclassified_Gammaproteobacteria_R7C24	#NV		0	0											
609338825185c19c8bc32ee88d86f791	[Clostridium]_innocuum_group	#NV		0	0										0	
6bf97a3d93ee8b96f584533ff9401a32	Subdoligranulum	#NV		0	0											0
7778d3bd19d9936601dcd224f7faa8f0	Dorea	#NV		0	0											
6446dbfa14825574cf4b04658667ccea	Methanobrevibacter	#NV		0	0											
7a0743f91f531ae985adcc6e7f7e96a0	Ruminococcaceae_CAG-352	#NV		0	0										0	
644fd07dc284e48b3f9bdbf76078fd2e	Anaerovoracaceae_S5-A14a	#NV		0	0											0
868c4c2e202acb0c9c9f617646001d5c	Blautia	#NV		0	0		0				0	0	0	0	0	
3e3c45f8a8cd36a650b63a7e6f260dd3	Streptococcus	Streptococcus		0	0	0	0	0	0	0	0	0	0	0	0	0
ca6c2b3b469c08212142e8821c65882a	Massilia	Massilia		0	0											
6f6d9eb93a856a6a601d0206f7f372a1	Staphylococcus	#NV		0	0											
645ad704bb17e791a05ee9cf57bfdcb6	Sellimonas	#NV		0	0					0	0	0	0	0	0	0
bd45b10f13864b92fe50e828cb62c395	Faecalibacterium	#NV		0	0										0	0
6928971040e6116b9a3f5c9c9bf41adb	Bacteroides	#NV		0	0				0	0	0	0			0	0
0b871e213a695da46a3f760663be98f3	Streptococcus	#NV		0	0				0							
5d1deee18c7167b1266f8c2769c15ac1	Enterococcus	#NV		0	0	0		0	0	0	0	0		0		0
8319d3eac517cdc6eac67429141a4179	[Ruminococcus]_torques_group	#NV		0	0			0	0	0	0					0
d5444fb4fd93f0ccb7c24de1b1c8a897	Faecalibacterium	#NV		0	0							0		0	0	0
0e76ea1aebd8f5fddc0d457cddabd623	Bifidobacterium	#NV		0	0	0	0	0	0	0		0	0	0	0	0
a85414d00d7f63d6e200967b1ba7d397	[Ruminococcus]_torques_group	#NV		0	0								0		0	0
ffc9d018693b20d64830029d0a270441	Rothia	Rothia		0	0	0	0	0	0	0		0		0	0	0
8f0fb68673a8b3c26f3fd210e29b7916	Clostridium_sensu_stricto_13	Clostridium_sensu_stricto_13		0	0											
a91502011c37edf9130001b05bdacd16	unclassified_Sandaracinaceae	#NV		0	0											
e08a9c939367dd70942a8655092f9538	Actinomyces	#NV		0	0					0						
d922e28fdfb36aa671e51df99219225a	unclassified_Comamonadaceae	#NV		0	0											
7e37ba43c8c2e8f6d8e5d990798007db	Blautia	#NV		0	0							0				
0ed3a6836e138f14044f6950ad7280d2	Actinomyces	Actinomyces		0	0											
df564adabc7db18a1d0eedf2fe2d4980	Streptococcus	#NV		0	0											0
1ec7565d01f34b5c994c61e77caa3ce4	Megasphaera	#NV		0	0											
d81ea3fa1a3196062b71f45a9cd186cd	Lactobacillus	#NV		0	0					0						
0e7a7ffe4c26b6f75530bf414acdf24b	Incertae_Sedis	#NV		0	0								0			
2013dffdb2a8c195ccd5fd7b49cfc04b	Bacteroides	#NV		0	0						0					
ad6c620d4fef1ab97d6e10f9c9056159	Streptococcus	#NV		0	0											
0591add78a507f555e94a8a11bdc5477	[Eubacterium]_fissicatena_group	#NV		0	0						0					
01637db2b60144787df7d670def0f8ce	Enterococcus	#NV		0	0							0				
814d36cce47414becceb7665900831e6	Leptotrichia	Leptotrichia		0	0	0	0	0	0	0	0	0	0	0	0	0
b2062ae94fb00a931014b67b499295a8	Bacteroides	#NV		0	0	0		0	0	0	0	0	0	0	0	0
a9b3e9e5f7194b9714a83aef047b27a6	Clostridium_sensu_stricto_1	#NV		0	0	0		0	0	0	0	0	0	0	0	
cd9ca840390c8c0d54da8c1a984f2b37	[Ruminococcus]_gnavus_group	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
31368e519dd3d3ff2d5d3825e2c09e0f	unclassified_Gammaproteobacteria_PLTA13	#NV		0	0											
68f663e2ed0d6b11ed5c69113a758536	Bryobacter	#NV		0	0											
8ce4d6b646f2e816e0e96cb7413b0e2f	Staphylococcus	#NV		0	0											
84af47a67ecf407cf3d3b51108bc85dd	Bifidobacterium	#NV		0	0						0			0		
cbd8a1132b370ec2f53e1d8835ea89d1	Rothia	#NV		0	0											
59f7d8a7f37d6eeec95eb556f33da267	Actinobacillus	Actinobacillus		0	0	0	0	0		0	0	0	0	0	0	0
2aae824242a44578b1edee1f05826cfc	Faecalibacterium	#NV		0	0										0	
fc5d0ac375121ca1b2c01628203f8ebb	Subdoligranulum	#NV		0	0											
29fe849342cb54969a7cebabdf7c0f70	Pseudomonas	Pseudomonas		0	0											
9ac3bb1d7dedb08a012692a6f536b5af	Sphingomonas	Sphingomonas		0	0									0		
32ac62d64d745e024da14fd6239b8f25	unclassified_Lachnospiraceae	#NV		0	0											
87572ca27655154813b1ccecac02fc99	Staphylococcus	#NV		0	0	0										
12822d2c454c7963218aa799e8698d1c	Staphylococcus	#NV		0	0											
b764b0b2a18af20cd023d0777037ecaa	Butyricicoccus	#NV		0	0						0		0			
eba52aacd5cfc66a5efe294c79a3a079	Bifidobacterium	#NV		0	0					0			0			
d888a68d483c30856ff4a021b7953105	Bifidobacterium	#NV		0	0							0	0			
bf70bdecef6e844e8229889d980b7fb2	Veillonella	#NV		0	0						0	0	0	0		0
1f798a376bd060d280b579870f584e9d	Methanosphaera	#NV		0	0											
09ecf5a6ae593fbc03199102562aeb4b	Actinomyces	#NV		0	0					0	0	0	0	0		
8571b882e05fc8f4b196c351c168044d	Streptococcus	Streptococcus		0	0	0	0	0	0	0	0	0	0	0	0	0
889b3824f9f3709fc805ea887f859e90	Acinetobacter	Acinetobacter		0	0						0					
c22b16cc6108c04f29fea3b6d4c81571	Acinetobacter	Acinetobacter		0	0	0	0	0	0	0	0	0	0	0	0	0
67a5c29ddb5d1eeda2b8780bb4694235	Lachnoanaerobaculum	Lachnoanaerobaculum		0	0	0	0	0	0	0	0	0	0	0	0	0
f9612c98d79c37a803a973724113cef6	Atopobium	Atopobium		0	0	0	0	0	0	0	0	0	0	0	0	0
beaf38fa34183b3ae9be70f7d044a327	#NV	Neisseria		0	0						0		0	0	0	0
d8a05ea8aecfcf5910db345be88e712a	Prevotella	Prevotella		0	0	0	0	0	0	0	0	0	0	0	0	0
4e223e2d7814098d6ad94a9387c429fc	#NV	Veillonella		0	0			0	0	0	0	0	0	0	0	0
595a2e65727dda74b4eda1e3951644c5	Staphylococcus	#NV		0	0			0								
157eb38bc58f4f9ed1c08c25e8416066	Bifidobacterium	#NV		0	0											
6cb8519863bf20b601544d01e7a035c7	Bacteroides	#NV		0	0				0							
d97ceabe0f9c86cd0f2ad939ab60f347	Streptococcus	Streptococcus		0	0	0	0	0	0	0	0	0	0	0	0	0
c1ad866ca4cc57cefffbfdb11f5388b8	Haemophilus	Haemophilus		0	0		0	0	0	0	0	0	0	0		0
32a6d83e88db5d80d7f265bc440a45a1	Bacteroides	#NV		0	0											0
fff9fd9fdd5a143852810cc1efda341f	Butyricicoccus	#NV		0	0					0		0	0	0		
52dbd3369b11b938e80a95fb3eaa002f	Bifidobacterium	#NV		0	0											0
2d2bbc4cfa8b494a23ea16706372d26c	Flavobacterium	Flavobacterium		0	0	0	0	0	0	0	0	0	0	0	0	0
5e13618dd1fdbb634b1f281c32d2e114	unclassified_Clostridia_UCG-014	#NV		0	0											
2a4ef32fba94b2819bc09fe5c1ca98ad	Streptococcus	#NV		0	0	0				0		0	0	0		
b0b4dde3991e8da02f84cf77e5a35d63	Campylobacter	Campylobacter		0	0	0	0	0	0	0	0	0	0	0	0	0
157b7d8c1b560c3beb097b755727878c	#NV	unclassified_Clostridia_UCG-014		0	0			0	0	0	0	0	0	0	0	0
d15bc449222795a9ff230013aa633686	Acinetobacter	Acinetobacter		0	0	0	0	0	0	0		0		0	0	0
4811100fa1ed06cc9ef94024260f824e	Enterococcus	#NV		0	0											
862351e44d19a3e690df92093fc19f61	Escherichia-Shigella	Escherichia-Shigella		0	0							0	0			
8a8895d160b2fda424ad5446e9bf8f4e	Desulfosporosinus	#NV		0	0											
5b54d6013cc2f1f08cb4789ebfbf92ca	Streptococcus	#NV		0	0	0										
e7df287a6b3bf00571e1cb5e015cdeab	Streptococcus	#NV		0	0											
79b2978d22bd4e5e1589e72347d22a54	Rothia	#NV		0	0											
372acb30e0e77a422f71370715340e8b	[Eubacterium]_eligens_group	#NV		0	0									0		
acbc9675f02677a02ab253c5d7d8a326	Erysipelotrichaceae_UCG-003	#NV		0	0									0		
3a3229a0e2b663c39a257f37151a88cc	Bacteroides	#NV		0	0											
732f61386b8757029b0891b0ddde928f	Actinomyces	Actinomyces		0	0	0	0	0	0	0	0	0	0	0	0	0
8c7f0b37e674255688a57c488ad75723	Streptococcus	#NV		0	0	0	0	0	0	0	0					
f8bcddaea88eb790743420346bb1bc80	#NV	Rothia		0	0				0				0	0	0	0
702af9e944edfd5a1a7f0dce0d566376	unclassified_Microbacteriaceae	unclassified_Microbacteriaceae		0	0											
4c78958ac19d9cfa859a0e024e76d5a8	#NV	Streptococcus		0	0						0	0	0	0	0	
4cbb7479117ca662681a665fd59512ce	0	0		0	0	0	0	0	0	0		0	0	0	0	
5ac528d7d66e5e57a00955fb6d5940af	#NV	Gemella		0	0	0	0	0	0	0	0		0	0	0	0
c06ccd1f7d57566ef669942328b1a946	#NV	Pseudomonas		0	0			0				0			0	0
45d55d53689fef01464d4b267272c560	Sutterella	#NV		0	0			0								
81672b46163db89cb7412918bdff7244	Lachnoclostridium	#NV		0	0											
c98c33326f8edb2ba018046892920379	Enterococcus	#NV		0	0											
1d47481a3f15b32eb7624ce3d95f4ec9	[Ruminococcus]_gnavus_group	#NV		0	0						0					
961e722cfa4d551bb4b4fd158ea18e15	unclassified_Enterobacteriaceae	#NV		0	0											
283b614cea0bb1679329b59f6683dac2	Parabacteroides	#NV		0	0		0									
32013774709b9827263836662c88123d	Faecalitalea	#NV		0	0	0										
fb6b19df624bdc87db5b459aecd191ec	Clostridium_sensu_stricto_1	#NV		0	0	0										
85940f71ecc0e287d46347fc62b749f9	Streptococcus	#NV		0	0											
0881dac9723eb9b045b90eb762dc36dd	unclassified_Lachnospiraceae	#NV		0	0											
e3e03634aa1175dfaae63bab4c9baf1b	Veillonella	#NV		0	0											
be55f2c3cea91fd2eed842b94a484d20	Escherichia-Shigella	#NV		0	0								0	0		
8496400b4ce339d1bbbf076dbaaff6c6	Intestinibacter	#NV		0	0											
2b869347e522205f1c4a919196e6b45b	Leptotrichia	Leptotrichia		0	0		0	0	0	0	0	0	0	0	0	0
554345c10941538d3c323777253ee02d	Trichococcus	Trichococcus		0	0			0								
6e65d41dbc73e498e5751495af35adf3	Blautia	#NV		0	0									0	0	0
d41df304466e28a396c6f7ffd2c3b3c1	Faecalibacterium	#NV		0	0											
cbca67a3f48d0259584cba4f57259ebf	Veillonella	#NV		0	0		0	0	0	0	0	0				
d0e7697bfa8c927df728674715173c56	Collinsella	#NV		0	0		0	0	0	0	0	0	0	0	0	0
f8aeec3c1ff0f4e7e1c829e4db0618d9	Pseudomonas	Pseudomonas		0	0									0		
89d813ff22738d7f1e4013c8dc313400	unclassified_Candidatus_Azambacteria	unclassified_Candidatus_Azambacteria		0	0											
09f9294499192d4eecf29e85501cc425	#NV	Bergeyella		0	0	0	0	0	0	0	0	0	0	0	0	0
43fddf1528d4a98928fd8c3a8ac23bfd	Pseudomonas	Pseudomonas		0	0											0
41508b3244d8930238dde3db7c17c0cd	Acinetobacter	Acinetobacter		0	0											
c94da6bdc9f062d96fbe976cd2028e2a	#NV	Bergeyella		0	0	0	0	0	0	0	0	0	0	0	0	0
a5819d0decc23c22ca1e14b525bea265	Massilia	Massilia		0	0											
b1f85d9d7f7cc539c1e825688d11c3a1	#NV	Streptococcus		0	0						0	0	0	0	0	0
6fd05e11fe57bb5ba9fd3b0fdd8b80f1	unclassified_Oxalobacteraceae	unclassified_Oxalobacteraceae		0	0											
fb5c2aa7e7a97d1ba29b2c9405cb6a41	unclassified_Enterobacteriaceae	#NV		0	0	0	0	0	0		0	0		0		
ceba952d1fb052e8b3b55c9965600ce7	Enterococcus	#NV		0	0	0	0	0	0	0	0	0	0			
9c4d4b6d306824a963a9ea03bf5ed140	Escherichia-Shigella	#NV		0	0	0	0	0			0	0	0	0		
8f10c7d5e18dc236f2d055c699c07689	Incertae_Sedis	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
d04605b74e8b052333323c17009f4038	Escherichia-Shigella	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
6016f95e9f10d9de352d1016947e06ac	Bifidobacterium	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
83105f8808cf481b841fbe718bd25b8b	unclassified_Saprospiraceae	unclassified_Saprospiraceae		0	0											
4ca30a8de743724c9b6a36cd55a7e2ec	Sutterella	#NV		0	0	0	0	0	0				0			0
59be0ddd51462774e52d471d26e6f78a	Enterococcus	#NV		0	0	0		0	0	0	0	0				
914ae6b41a2ccdf82650aedf64ba8a9e	Clostridium_sensu_stricto_1	#NV		0	0	0	0									
a8f44cad27cf544c386bfdfc9265c4da	Veillonella	#NV		0	0	0	0	0	0							0
3ac54e5b4ffe6e001fe3f762a78f6765	Pedobacter	Pedobacter		0	0											
92acaca196488b093fed270b596f8329	Clostridium_sensu_stricto_1	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
fdf73667a0068f9b388b3e711798850e	Escherichia-Shigella	#NV		0	0	0	0	0	0	0	0	0			0	
6f5c9d9636e6b33be63c30bf656a5f39	[Ruminococcus]_gnavus_group	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
e20899ea447f995da9bfd3b794369ef8	Streptococcus	#NV		0	0	0	0	0	0				0	0		
98ad9a2215fdcfda7f0bc36ab1bbc0f3	Escherichia-Shigella	#NV		0	0					0						
cc4fa9a30fb72ffe2170c798191b1aba	unclassified_Polyangiales_BIrii41	unclassified_Polyangiales_BIrii41		0	0											
0ba1dfeeba03f086492815c7ff82aa0a	#NV	unclassified_Absconditabacteriales_(SR1)		0	0		0		0	0	0	0	0	0	0	0
a56fdb641a408b9083d7b53c95a6d485	Candidatus_Peregrinibacteria	#NV		0	0											
af5488374a708c8a01706b3cb72c961d	unclassified_Bacteria	#NV		0	0											
f79021ceb8afa623b6795f0b9c90ea2d	Haliangium	#NV		0	0											
74fd27750adab2f1823026a4b8bb0312	Microscillaceae_OLB12	#NV		0	0											
c82e1f1bdc6ff5007698902b245ccf5f	Escherichia-Shigella	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
35bdf9e5b4bd84d6689b965778df5b7a	Staphylococcus	Staphylococcus		0	0											
76a2a89fb35336e7b117fc44ff915092	Veillonella	Veillonella		0	0	0	0	0	0	0	0	0	0	0	0	0
abb694db08ebe5bae511c7392f2dc47f	Clostridium_sensu_stricto_1	#NV		0	0			0								
d3d0e820fd85a790a77a79e483eae641	Gemella	Gemella		0	0	0	0	0	0	0	0	0	0	0	0	0
fefbcf7c7dc4b7b914c066872ae4e84a	Bacteroides	#NV		0	0						0	0	0	0	0	0
3a4d87360fa0f1e7a07abfe6c16d36d3	Bifidobacterium	#NV		0	0	0	0		0	0	0	0	0	0	0	0
199850795de08ee5c6e6e84ee268c3a5	Staphylococcus	#NV		0	0	0		0								
6f253c551ced5b2876e93048439e9a28	[Ruminococcus]_gnavus_group	#NV		0	0	0	0	0	0	0	0	0	0	0	0	0
5be91d78ab696679ced932f4a1e106f8	Pseudomonas	Pseudomonas		0	0											
60933de335c7464f51fffcd2152a39a6	unclassified_Planococcaceae	unclassified_Planococcaceae		0	0											
426a58d7fde254d8ff01fac25e36ff0e	#NV	Alloprevotella		0	0		0	0	0	0	0	0	0	0	0	0
202cf39cadaf024ea5be66e468ae888e	unclassified_Actinobacteria	unclassified_Actinobacteria		0	0								0			
6517a3a5d94f384c7a28f6a2d33ac799	Staphylococcus	#NV		0	0											
cc3cdd2ff9769ffe23e1c9cb097e0af8	Herbaspirillum	#NV		0	0											
ea5009a961def447595038c47c21b8a2	Staphylococcus	#NV		0	0											
8b7b28ff4bd953e7989293f304a9a343	unclassified_Pasteurellaceae	#NV		0	0							0				
17e0c06673e838eed1959be6739c1697	Collinsella	#NV		0	0				0							
b587aa5c2d2d41d37619d3c0704a803e	unclassified_Lachnospiraceae	#NV		0	0		0						0			
8e493df449e84acb4e24f5811ff3599b	Solobacterium	Solobacterium		0	0	0	0	0	0	0	0	0	0	0	0	0
c6c3ab4e828fb40d6e05967b7aac9338	Blautia	Blautia		0	0											0
78500c826f22cac8943b1e6a24736ddf	Lactobacillus	#NV		0	0											
c38e491fc194187a67b74d0727c6ce3f	Candidatus_Azambacteria	#NV		0	0											
009ec89e1c2ba8d7137173466897aa24	Fimbriiglobus	#NV		0	0											
10c444d9a075c0604c0699a543134385	Bacteroides	#NV		0	0											0
7554ab04641923e9511641bb3722769c	Bergeyella	Bergeyella		0	0	0	0	0	0	0	0	0	0	0	0	0
c0a20f343728530fd201a412b168946c	#NV	Actinobacillus		0	0		0					0	0	0	0	0
def5b6d8524e4fc6941620c712f1074d	#NV	Prevotella		0	0	0	0	0		0	0	0	0	0	0	0
b31350b2f731491fa4ede0ac71356735	#NV	Neisseria		0	0						0			0	0	0
9ba30de6cc01824eb775b3f4c4ebd95a	unclassified_Alphaproteobacteria	#NV		0	0											
1a7ff1bb2bb8c41a06d5dd4300db6f69	Blautia	#NV		0	0								0			
9701150dd8d52255c6e69daebe8f0121	unclassified_Limnochordia_MBA03	#NV		0	0											
34ae0e2ee7ad1c8f2efda80c6ae400a6	Desulfomonile	#NV		0	0											
35a4ec74ea95dc0da7155ca3bd733b0b	Pedobacter	#NV		0	0											
58785f21a7787a478602ecc0d03e4497	unclassified_Gastranaerophilales	#NV		0	0											
6fc35d8a96c2bdf38e56205d7a416f75	unclassified_Ruminococcaceae	#NV		0	0											
79ba9fd704fc7264b695cc0504c337a9	Lachnospiraceae_FCS020_group	#NV		0	0											
b01d6d235fce007020bb1fa108d61db0	Parcubacteria	#NV		0	0											
932b31ef001a6733169231706c5b0eb6	Flavobacterium	#NV		0	0											
859fb93c82d50b4e50f72d0741d7cf33	Christensenellaceae_R-7_group	#NV		0	0											
51ff5f6c029a7479748cb3f34eaa982e	Flavonifractor	#NV		0	0								0			
f139721d79df41e7160dd0b1e77298ef	unclassified_Enterobacteriaceae	#NV		0	0								0			
cbd06429f692d6d693e4a304ceb82bd3	Bacteroides	#NV		0	0										0	
af8b6326ed7d101f5acf40ba29cc475f	Pyrinomonadaceae_RB41	#NV		0	0											
d9b657d015234db600e720dba76a2c7b	unclassified_Burkholderiales	#NV		0	0											
3638b63f85ac59f388244c545118f5ac	Veillonella	#NV		0	0										0	
0ea06c3a5cc68357d8c7d2bcea4ec78e	Flavonifractor	#NV		0	0											0
841f16538b1d68292f848b5e94fe20fc	Dialister	#NV		0	0											0
4ca84574b247724285b9e46648a0a397	unclassified_Actinobacteriota_WCHB1-81	#NV		0	0											
b57fb0bdbf389ed6d35119715ccaad59	Flavonifractor	#NV		0	0										0	
75aacee933394a5446c2141ed6bfab28	Blautia	#NV		0	0									0		
7debdbdc09fd43cc67b2443781ce3c39	Lactobacillus	#NV		0	0											
a0ff36c4195e0f697d88cc4f67219f62	Cytophaga	#NV		0	0											
bfe7795e52d043e68f31cc33f4023911	Nocardioides	#NV		0	0											
f1dad5078c88244d22b41f7e2c115c34	Coprococcus	#NV		0	0											
a65dfeb098a4c75709b502e77b36845c	Candidatus_Lloydbacteria	#NV		0	0											
aeaabfb3601fb53ad9a3138f2487d499	unclassified_Lachnospiraceae	#NV		0	0											
b82a0ac9934263ce7c743686f4905668	Nitrosomonadaceae_Ellin6067	#NV		0	0											
ea1a23d1df885298f244796abc1d1805	unclassified_Holophagae_Subgroup_7	#NV		0	0											
ca3a23e08569cf875944dac81527e3c4	Chthoniobacter	#NV		0	0											
e83d3299f5ec0385144404fa8457a744	Candidatus_Jorgensenbacteria	#NV		0	0											
7ce5d9fc6c941d7b880ae3b41176bc43	Gordonia	Gordonia		0	0											
973f53d8487b0b61fd93f31676e0c2c6	Streptococcus	#NV		0	0				0							
88620da595793bdc452afb2a7312283d	unclassified_Lachnospiraceae	#NV		0	0											
17bd74132ce954f6ef7aebe3e5ba9151	Enhydrobacter	Enhydrobacter		0	0											
a53e67cee42c20eed1034edf03df170f	Mucilaginibacter	#NV		0	0											
d83f60183d81253a505beaeef3cd168f	Rothia	Rothia		0	0	0								0	0	0
4a79fcdb98455096eb28064b17196a5c	Enterococcus	#NV		0	0									0		
f7a2f0b5b0a9bb65b231cbb8f05363b2	Clostridioides	#NV		0	0			0			0	0	0	0	0	
736b63d30626fec4c4e8f8aafe1f743e	Parabacteroides	#NV		0	0											
f844fb3a434bf8b9cada45482034d41b	Blautia	#NV		0	0						0	0		0		0
9e4392a483e801133756df91ce0ded9c	Roseburia	#NV		0	0							0	0		0	0
72767c3837c14ece49f60644813bc728	Dysgonomonas	#NV		0	0					0	0	0	0		0	
18c8cc725b976760d9830c6e64370b64	Bacteroides	#NV		0	0		0							0	0	0
415ad2f8741c33e9d04c6fa949b1bfd2	0	0		0	0	0	0	0		0	0		0			0
676810e1c4f71790e81f104fc748cd58	#NV	Streptococcus		0	0	0		0			0	0	0	0	0	
b7b4ecb07e1719860260746a5443092a	Prevotella	Prevotella		0	0	0	0	0	0	0	0	0	0	0	0	0
e6e603f61cc63a5f039126de33134be1	Clostridium_sensu_stricto_1	#NV		0	0			0	0	0	0		0		0	
aa0be2da7390ba3be6871f8fee0649df	[Ruminococcus]_gnavus_group	#NV		0	0	0	0	0	0	0			0	0		
2b89ce136d3773b8a3b5650166760ae4	Lactobacillus	#NV		0	0	0	0	0	0						0	
ee268ac6b99647eab3300e90df4b2db9	Blautia	#NV		0	0		0		0		0	0	0	0	0	0
09f944acc15518b31e5803e1e4cb4e43	Duganella	Duganella		0	0											
9d30e80396d574cfda7e722fde8b60ce	Thermicanus	#NV		0	0											
d7555a30454c3b09ac8128b8ded0339a	Lacihabitans	#NV		0	0											
ae16bb9464c4f1a696e7ccadac86425c	Johnsonella	Johnsonella		0	0		0	0	0	0	0	0	0	0	0	0
f9eb697e724ee6a54e81ade24204e5c0	Trichococcus	#NV		0	0											
5ac97a3316846eaf22afa168caa133d6	Veillonella	#NV		0	0	0										
8a36fea64f4606112ed1389ceb8b01ad	Anaerosporobacter	#NV		0	0				0	0						
1b623081a2254f4fdb45dd58a346f196	Veillonella	#NV		0	0	0										
8b10a05658a66f8e6d49dedbb4d55ef7	Hungatella	#NV		0	0			0								
d09c69ca1cfc14b08f3932cf0c392bca	unclassified_Peptostreptococcaceae	#NV		0	0							0				
c37e69f574518311dafa7a26348a2140	Streptococcus	#NV		0	0	0										
9e864e935a4b7d09552d8a51c4b7b2be	Clostridium_sensu_stricto_1	#NV		0	0				0							
4c8c3c848f7c821e8b7ee44ed9f7fd39	Streptococcus	#NV		0	0											
2508e0963fdf55d989af279a15818f39	Lactobacillus	#NV		0	0	0										
e4fb0081d4b0d27e8f5f9c663cb660d5	Porphyromonas	#NV		0	0		0									
a044c0bbc3a9cd94fa5d31030a0bc042	Myxococcaceae_KD3-10	#NV		0	0											
4b7712254e4dd8d5bc585d4a6c5c2e88	Fusobacterium	#NV		0	0											
f387b3adba505579cee9cd4dbf6a59b9	Gracilibacteria	#NV		0	0											
51fc70dbab9279678134ee4403019141	Blastocatellaceae_JGI_0001001-H03	#NV		0	0											
6557e81287f8a834dba77767ef575b22	Lactobacillus	#NV		0	0						0					
c1a31512a25f1d27c0918ed9e8909801	Staphylococcus	#NV		0	0											
d2a3242dc03244c6f610fad20dd6dc98	Faecalibacterium	#NV		0	0										0	
f52ced6bfedc283717222a083df5b586	Bifidobacterium	#NV		0	0							0				
4636d549b5de0a1d2ccfcc77b84afdf6	Clostridium_sensu_stricto_1	#NV		0	0											
a1076c0a21bd44981970cc7672d0a833	[Eubacterium]_eligens_group	#NV		0	0										0	
411b7a8c4f8f8999970f7154aa2baf38	[Ruminococcus]_gnavus_group	#NV		0	0		0									
a8220fcad492a80e23118234d86c9837	Megasphaera	#NV		0	0						0					
758e663725a20792c514be4828de02d7	Veillonella	#NV		0	0		0									
5f351f6dd6cdcb553187aa3c6fa32065	Rothia	Rothia		0	0					0	0	0	0	0	0	0
cb5a0682a3e751eae66eb0f0a07403e8	unclassified_Enterobacteriaceae	#NV		0	0				0							
38eaa8f3d127290bf06b9a82171c37c0	Proteus	#NV		0	0				0				0		0	
7b95dfb92675ff273e4f3acd06cc5e08	Bacteroides	#NV		0	0				0							
8cc263c544c7a58c0959f5054f50bd11	Granulicatella	Granulicatella		0	0	0		0	0	0	0	0	0	0	0	0
c191dfa81e4dfbec07f159025791f8f4	Stenotrophomonas	#NV		0	0											
0d375abf9d20ef926babb491ca547e63	Taibaiella	#NV		0	0											
9a6c52e094f46d89b2cfb1447dc29712	Anaerosporobacter	#NV		0	0											
29872bd95f441262d1a646a94a47c8d7	Paraprevotella	#NV		0	0											0
e341d76ffa2250ed506c5fb284abdca6	Lachnoanaerobaculum	Lachnoanaerobaculum		0	0	0	0	0	0	0	0	0	0	0	0	0
eb736939d75ad207f5c1a4f3053d2ee4	Sutterella	#NV		0	0					0	0	0	0	0	0	0
d6eb0f6c5d5f37c7454c0ab49b7e3982	Staphylococcus	#NV		0	0	0	0									
d2af52fc6f48ab4d05c96dad9527d8a2	unclassified_Microbacteriaceae	unclassified_Microbacteriaceae		0	0						0					
f2af2441d947adec7d2181cc1ca69a44	Streptococcus	#NV		0	0										0	
d41bd2e3703a5c72bda08d09c7f95b10	unclassified_Pasteurellaceae	#NV		0	0										0	
cce5c791538b8fddd75a28dc7eea1c96	Anaerostipes	#NV		0	0											0
84cba102b2aea19d1c72ab74c80c2712	Flavonifractor	#NV		0	0											0
717cbe13307851855f4dbe48ad0212cc	Enterococcus	#NV		0	0			0								
ee4979d822a12a2684819eae7358c830	Clostridium_sensu_stricto_1	#NV		0	0							0				
25af5efc8331864e1efcba0a598fe6a0	Streptococcus	#NV		0	0											
bd8ca9d043de2a577f45f6d58b22f289	Parabacteroides	#NV		0	0		0									
5a9416ade45e0a8f936c3e0f8cfed6fc	Parabacteroides	#NV		0	0						0					
2a112509b367889515a8a8f24192f633	Coprobacillus	#NV		0	0						0					
6486ae2bec584bfe836cb03a47fe8e4d	Rothia	Rothia		0	0		0			0	0	0	0	0	0	0
a4a8a1808fc68f61bd22ef95ca85b813	#NV	Streptococcus		0	0								0	0	0	0
471d608d0c40e036573412ba8f0bb78c	Streptococcus	Streptococcus		0	0	0	0	0	0	0	0	0	0	0	0	
d8d8a788b8610c45787f8e17d7e11f99	#NV	Granulicatella		0	0					0	0	0	0	0	0	
8135beec331a8d558070c38b580e4b8e	Ruminococcaceae_CAG-352	Ruminococcaceae_CAG-352		0	0								0		0	0
